Lambda = 5.6µm.Sensibility = 0.16 µJy
Planets with contrast superior to 1.00e-04 : 141

R_J			°K		mas			FLux(mJy)	Contrast	Hi5_Hours	Names
1.21e+00	319		1.17e+01	3.78e-04	2.04e-06	1.29e+01	HD159243c						RadialVelocity
3.14e-01	883		5.95e+00	9.33e-02	2.87e-05	5.24e-02	HD160691d						RadialVelocity
7.88e-01	277		6.03e+01	9.57e-04	2.94e-07	5.11e+00	HD160691e						RadialVelocity
6.24e-01	449		1.01e+01	3.79e-03	6.00e-06	1.29e+00	HD16141b						RadialVelocity
8.97e-01	425		5.18e+00	1.52e-03	1.01e-05	3.21e+00	HD163607b						RadialVelocity
3.62e-01	530		7.95e+00	4.73e-03	6.22e-06	1.03e+00	HD164595b						RadialVelocity
3.36e-01	401		1.51e+01	1.45e-03	1.61e-06	3.38e+00	HD164922c						RadialVelocity
1.82e+00	352		8.50e+00	6.96e-04	5.24e-06	7.02e+00	HD1666b						RadialVelocity
1.93e+00	445		7.74e+00	3.09e-02	7.43e-05	1.58e-01	HD168443b						RadialVelocity
1.39e+00	365		2.23e+01	4.94e-03	4.62e-06	9.90e-01	HD169830b						RadialVelocity
5.20e-01	369		8.70e+00	2.82e-04	8.53e-07	1.74e+01	HD177830c						RadialVelocity
1.87e+00	432		7.21e+00	1.58e-02	5.41e-05	3.09e-01	HD178911Bb						RadialVelocity
2.74e+00	296		1.06e+01	2.79e-04	1.36e-06	1.75e+01	HD180314b						RadialVelocity
3.83e-01	669		8.21e+00	4.87e-02	2.15e-05	1.00e-01	HD190360c						RadialVelocity
8.82e-01	507		7.70e+00	4.75e-02	5.31e-05	1.03e-01	HD192263b						RadialVelocity
3.68e-01	355		3.63e+01	4.74e-03	1.02e-06	1.03e+00	HD192310b						RadialVelocity
1.09e+00	278		5.83e+01	8.88e-04	3.41e-07	5.50e+00	HD19994b						RadialVelocity
8.06e-01	323		1.03e+01	2.88e-04	1.56e-06	1.70e+01	HD207832b						RadialVelocity
1.24e-01	660		1.99e+01	3.33e-02	4.19e-06	1.47e-01	HD20794b						RadialVelocity
1.20e-01	508		3.36e+01	9.47e-03	1.19e-06	5.16e-01	HD20794c						RadialVelocity
1.50e-01	388		5.77e+01	3.10e-03	3.90e-07	1.58e+00	HD20794d						RadialVelocity
1.50e-01	279		8.40e+01	2.36e-04	2.98e-08	2.07e+01	HD20794e						RadialVelocity
7.87e-01	393		1.19e+01	1.77e-03	3.91e-06	2.76e+00	HD208487b						RadialVelocity
1.27e-01	486		7.13e+00	6.69e-04	9.95e-07	7.30e+00	HD215152e						RadialVelocity
1.43e-01	1015		5.92e+00	1.57e-01	2.06e-05	3.11e-02	HD219134b						RadialVelocity
1.35e-01	782		9.98e+00	6.30e-02	8.26e-06	7.76e-02	HD219134c						RadialVelocity
1.44e-01	411		3.62e+01	3.54e-03	4.65e-07	1.38e+00	HD219134d						RadialVelocity
1.17e-01	523		2.24e+01	8.99e-03	1.18e-06	5.44e-01	HD219134f						RadialVelocity
3.17e-01	304		5.73e+01	1.93e-03	2.53e-07	2.53e+00	HD219134g						RadialVelocity
1.44e+00	325		1.18e+01	7.52e-04	3.42e-06	6.50e+00	HD220842b						RadialVelocity
1.42e+00	278		2.36e+01	2.70e-04	6.71e-07	1.81e+01	HD221287b						RadialVelocity
2.90e-01	450		7.01e+00	1.19e-02	1.46e-05	4.09e-01	HD285968b						RadialVelocity
2.04e+00	294		5.24e+01	5.77e-03	2.28e-06	8.47e-01	HD33564b						RadialVelocity
4.49e-01	384		1.07e+01	4.70e-04	1.27e-06	1.04e+01	HD34445d						RadialVelocity
3.67e-01	514		5.97e+00	1.72e-03	4.65e-06	2.84e+00	HD34445e						RadialVelocity
1.52e+00	459		5.37e+00	6.28e-03	3.64e-05	7.78e-01	HD35759b						RadialVelocity
5.98e-01	397		2.66e+01	1.73e-02	4.84e-06	2.82e-01	HD3651b						RadialVelocity
1.38e+00	452		6.60e+00	1.34e-02	4.10e-05	3.64e-01	HD37605b						RadialVelocity
1.67e-01	679		6.23e+00	1.51e-02	7.84e-06	3.24e-01	HD40307c						RadialVelocity
3.04e-01	528		1.03e+01	1.66e-02	8.61e-06	2.95e-01	HD40307d						RadialVelocity
1.55e-01	386		1.92e+01	7.18e-04	3.74e-07	6.80e+00	HD40307f						RadialVelocity
1.55e+00	313		2.54e+01	2.27e-03	2.75e-06	2.15e+00	HD40979b						RadialVelocity
3.49e-01	337		2.36e+01	4.07e-04	3.44e-07	1.20e+01	HD42618b						RadialVelocity
3.46e-01	674		5.26e+00	2.16e-02	2.36e-05	2.26e-01	HD4308b						RadialVelocity
7.61e-01	445		6.36e+00	5.29e-03	1.72e-05	9.25e-01	HD45652b						RadialVelocity
9.94e-01	405		1.78e+01	8.38e-03	6.90e-06	5.84e-01	HD52265b						RadialVelocity
1.92e+00	343		5.05e+00	3.47e-04	4.10e-06	1.41e+01	HD5891b						RadialVelocity
9.97e-01	385		3.04e+01	7.46e-03	2.98e-06	6.55e-01	HD60532b						RadialVelocity
1.33e+00	267		6.32e+01	6.90e-04	2.76e-07	7.08e+00	HD60532c						RadialVelocity
1.29e+00	246		1.59e+02	1.77e-03	8.05e-08	2.77e+00	HD62509b						RadialVelocity
5.42e-01	326		1.52e+01	3.33e-04	7.89e-07	1.47e+01	HD65216c						RadialVelocity
1.42e+00	313		1.22e+01	2.64e-04	1.55e-06	1.85e+01	HD67087b						RadialVelocity
3.11e-01	786		6.24e+00	9.24e-02	3.34e-05	5.29e-02	HD69830b						RadialVelocity
3.26e-01	510		1.48e+01	1.69e-02	6.08e-06	2.90e-01	HD69830c						RadialVelocity
3.76e-01	277		5.01e+01	3.24e-04	1.17e-07	1.51e+01	HD69830d						RadialVelocity
2.85e-01	584		6.74e+00	1.36e-02	1.01e-05	3.60e-01	HD7924c						RadialVelocity
1.66e-01	499		9.22e+00	2.16e-03	1.61e-06	2.27e+00	HD7924d						RadialVelocity
1.36e+00	337		9.18e+00	4.49e-04	1.57e-06	1.09e+01	HD81688b						RadialVelocity
1.16e+00	267		4.31e+01	4.55e-04	3.50e-07	1.07e+01	HD82943b						RadialVelocity
1.22e+00	337		2.71e+01	3.70e-03	2.84e-06	1.32e+00	HD82943c						RadialVelocity
1.19e+00	325		1.71e+01	1.01e-03	2.31e-06	4.82e+00	HD8574b						RadialVelocity
1.99e+00	362		2.35e+01	8.23e-03	7.16e-06	5.94e-01	HD89744b						RadialVelocity
3.76e-01	453		1.13e+01	3.83e-03	4.25e-06	1.28e+00	HD90156b						RadialVelocity
1.50e+00	275		2.97e+01	7.11e-04	9.39e-07	6.88e+00	HD92788b						RadialVelocity
1.19e+00	315		1.24e+01	5.67e-04	2.44e-06	8.61e+00	HD9446c						RadialVelocity
1.97e+00	339		9.57e+00	1.07e-03	3.42e-06	4.56e+00	HIP105854b						RadialVelocity
1.23e+00	400		6.95e+00	8.69e-04	2.99e-06	5.63e+00	HIP107773b						RadialVelocity
1.06e+00	326		1.03e+01	5.83e-04	2.74e-06	8.38e+00	HIP14810c						RadialVelocity
7.26e-01	414		6.88e+00	6.12e-03	1.57e-05	7.99e-01	HIP57274c						Transit
9.02e-01	413		5.69e+00	2.02e-03	1.19e-05	2.43e+00	HIP65407c						RadialVelocity
1.50e+00	1500		8.26e+02	1.52e-01	4.58e-04	3.21e-02	HIP65426b						RadialVelocity
1.09e+00	406		6.97e+00	1.86e-03	5.82e-06	2.62e+00	HIP67851b						RadialVelocity
1.90e+00	799		1.07e+01	2.31e-03	2.51e-04	2.12e+00	NNSerc						RadialVelocity
1.29e+00	998		6.86e+00	2.10e-03	2.29e-04	2.33e+00	NNSerd						RadialVelocity
9.66e-02	234		3.76e+01	3.59e-04	1.51e-07	1.36e+01	ProximaCenb						PulsarTiming
9.97e-02	301		1.47e+01	6.45e-04	8.70e-07	7.58e+00	Ross128b						Transit
9.34e-01	450		7.92e+02	1.08e-01	2.93e+00	4.53e-02	WISEPJ121756.91+162640.2Ab						Transit
1.11e-01	410		8.71e+00	4.81e-03	3.38e-06	1.02e+00	Wolf1061b						Transit
1.34e-01	266		2.07e+01	2.37e-04	1.66e-07	2.06e+01	Wolf1061c						Transit
8.85e-02	336		5.81e+00	1.10e-03	3.07e-06	4.44e+00	YZCetc						RadialVelocity
9.31e-02	292		7.68e+00	3.88e-04	1.08e-06	1.26e+01	YZCetd						Transit
1.92e+00	255		4.06e+01	2.69e-04	1.59e-07	1.81e+01	epsTaub						RadialVelocity
2.82e+00	275		4.06e+01	1.20e-03	5.39e-07	4.07e+00	nuOphb						RadialVelocity
1.12e+00	335		9.88e+00	3.20e-04	9.85e-07	1.53e+01	omiCrBb						Imaging
9.93e-01	614		1.27e+01	1.95e-01	1.17e-04	2.50e-02	rhoCrBb						RadialVelocity
4.19e-01	448		2.39e+01	7.27e-03	4.36e-06	6.72e-01	rhoCrBc						RadialVelocity
2.68e+00	271		1.27e+01	2.42e-04	8.60e-07	2.02e+01	tauGemb						RadialVelocity
1.38e+00	380		1.08e+01	2.15e-03	3.42e-06	2.28e+00	xiAqlb						RadialVelocity
