3.04e-01	528		1.03e+01	2.16e-02	6.79e-05	1.96e+00	HD40307d						RadialVelocity
1.55e-01	386		1.92e+01	2.63e-03	8.28e-06	1.61e+01	HD40307f						RadialVelocity
2.75e-01	247		4.68e+01	1.94e-03	6.10e-06	2.19e+01	HD40307g						RadialVelocity
1.55e+00	313		2.54e+01	2.13e-02	1.61e-04	2.00e+00	HD40979b						RadialVelocity
3.49e-01	337		2.36e+01	2.69e-03	1.41e-05	1.58e+01	HD42618b						RadialVelocity
8.51e-01	229		2.75e+01	2.10e-03	3.39e-05	2.02e+01	HD45364c						RadialVelocity
1.30e+00	264		2.11e+01	2.89e-03	3.44e-05	1.47e+01	HD4732b						RadialVelocity
1.67e+00	175		7.58e+01	2.44e-03	2.00e-05	1.74e+01	HD50554b						RadialVelocity
9.94e-01	405		1.78e+01	2.57e-02	1.32e-04	1.65e+00	HD52265b						RadialVelocity
1.86e+00	272		1.12e+01	2.23e-03	7.03e-05	1.90e+01	HD59686Ab						RadialVelocity
9.97e-01	385		3.04e+01	2.79e-02	6.97e-05	1.52e+00	HD60532b						RadialVelocity
1.33e+00	267		6.32e+01	1.55e-02	3.88e-05	2.74e+00	HD60532c						RadialVelocity
1.29e+00	246		1.59e+02	6.47e-02	1.78e-05	6.56e-01	HD62509b						RadialVelocity
8.43e-01	229		2.88e+01	2.05e-03	3.02e-05	2.07e+01	HD63765b						RadialVelocity
1.06e+00	210		3.65e+01	1.85e-03	2.71e-05	2.29e+01	HD65216b						RadialVelocity
5.42e-01	326		1.52e+01	2.57e-03	3.75e-05	1.65e+01	HD65216c						RadialVelocity
1.42e+00	313		1.22e+01	2.49e-03	9.19e-05	1.71e+01	HD67087b						RadialVelocity
3.26e-01	510		1.48e+01	2.41e-02	5.34e-05	1.76e+00	HD69830c						RadialVelocity
3.76e-01	277		5.01e+01	5.80e-03	1.28e-05	7.32e+00	HD69830d						RadialVelocity
1.79e+00	190		3.85e+01	2.00e-03	4.04e-05	2.12e+01	HD70573b						RadialVelocity
1.66e-01	499		9.22e+00	3.31e-03	1.50e-05	1.28e+01	HD7924d						RadialVelocity
1.86e+00	176		5.96e+01	2.87e-03	3.20e-05	1.48e+01	HD81040b						RadialVelocity
1.36e+00	337		9.18e+00	2.94e-03	6.14e-05	1.45e+01	HD81688b						RadialVelocity
1.16e+00	267		4.31e+01	1.01e-02	4.86e-05	4.19e+00	HD82943b						RadialVelocity
1.22e+00	337		2.71e+01	2.44e-02	1.17e-04	1.74e+00	HD82943c						RadialVelocity
1.19e+00	325		1.71e+01	7.94e-03	1.13e-04	5.35e+00	HD8574b						RadialVelocity
1.99e+00	362		2.35e+01	3.95e-02	2.15e-04	1.08e+00	HD89744b						RadialVelocity
3.76e-01	453		1.13e+01	7.91e-03	5.42e-05	5.37e+00	HD90156b						RadialVelocity
1.50e+00	275		2.97e+01	1.34e-02	1.10e-04	3.16e+00	HD92788b						RadialVelocity
7.02e-01	267		1.65e+01	3.32e-03	6.35e-05	1.28e+01	HD93083b						RadialVelocity
1.19e+00	315		1.24e+01	5.11e-03	1.36e-04	8.31e+00	HD9446c						RadialVelocity
1.97e+00	339		9.57e+00	6.82e-03	1.30e-04	6.22e+00	HIP105854b						RadialVelocity
1.36e+00	270		1.21e+01	3.16e-03	1.44e-04	1.34e+01	HIP109600b						RadialVelocity
1.06e+00	326		1.03e+01	4.48e-03	1.29e-04	9.48e+00	HIP14810c						RadialVelocity
1.50e+00	1500		8.26e+02	4.03e-02	7.91e-04	1.05e+00	HIP65426b						RadialVelocity
2.02e+00	181		4.07e+01	4.19e-03	4.66e-05	1.01e+01	HIP75458b						RadialVelocity
9.66e-02	234		3.76e+01	1.87e-02	4.24e-05	2.27e+00	ProximaCenb						PulsarTiming
9.97e-02	301		1.47e+01	7.43e-03	5.46e-05	5.71e+00	Ross128b						Transit
9.34e-01	450		7.92e+02	2.29e-01	5.92e+00	1.86e-01	WISEPJ121756.91+162640.2Ab						Transit
1.11e-01	410		8.71e+00	1.41e-02	5.45e-05	3.02e+00	Wolf1061b						Transit
1.34e-01	266		2.07e+01	5.41e-03	2.10e-05	7.85e+00	Wolf1061c						Transit
1.19e+00	224		5.94e+01	9.74e-03	2.20e-05	4.36e+00	alfArib						Transit
1.82e+00	157		7.15e+01	3.56e-03	1.65e-05	1.19e+01	alfTaub						Transit
1.79e+00	182		3.61e+01	2.18e-03	2.32e-05	1.95e+01	betUMib						RadialVelocity
1.84e+00	222		1.85e+01	1.84e-03	4.06e-05	2.31e+01	epsCrBb						RadialVelocity
1.92e+00	255		4.06e+01	7.83e-03	2.78e-05	5.42e+00	epsTaub						RadialVelocity
2.02e+00	194		3.09e+01	3.93e-03	5.06e-05	1.08e+01	gam1Leob						RadialVelocity
1.31e+00	233		2.70e+01	3.44e-03	3.17e-05	1.24e+01	muLeob						RadialVelocity
2.82e+00	275		4.06e+01	2.27e-02	6.14e-05	1.87e+00	nuOphb						RadialVelocity
1.12e+00	335		9.88e+00	2.15e-03	3.97e-05	1.98e+01	omiCrBb						Imaging
9.93e-01	614		1.27e+01	1.75e-01	6.46e-04	2.43e-01	rhoCrBb						RadialVelocity
4.19e-01	448		2.39e+01	1.56e-02	5.78e-05	2.72e+00	rhoCrBc						RadialVelocity
2.68e+00	271		1.27e+01	4.98e-03	1.04e-04	8.52e+00	tauGemb						RadialVelocity
1.38e+00	380		1.08e+01	8.40e-03	8.03e-05	5.05e+00	xiAqlb						RadialVelocity
